,driver,constructor,track,year,avg_grid_pos_track,track_avg_lap_time,temperature,rain,target_time,years_since_reg_change
1477,STR,Aston Martin,Jeddah,2023,11.5,88.584,32.4,False,88.945,1
1478,OCO,Alpine,Jeddah,2023,9.25,88.584,32.4,False,89.078,1
1479,HAM,Mercedes,Jeddah,2023,7.75,88.584,32.4,False,89.223,1
1480,PIA,McLaren,Jeddah,2023,6.5,88.584,32.4,False,89.243,1
1481,GAS,Alpine,Jeddah,2023,10.5,88.584,32.4,False,89.357,1
1482,HUL,Haas,Jeddah,2023,14.0,88.584,32.4,False,89.451,1
1483,ZHO,Sauber,Jeddah,2023,14.33,88.584,32.4,False,89.461,1
1484,MAG,Haas,Jeddah,2023,12.0,88.584,32.4,False,89.634,1
1485,BOT,Sauber,Jeddah,2023,10.0,88.584,32.4,False,89.668,1
1486,VER,Red Bull,Jeddah,2023,5.75,88.584,32.4,False,88.761,1
1487,TSU,Scuderia AlphaTauri,Jeddah,2023,13.0,88.584,32.4,False,89.939,1
1488,ALB,Williams,Jeddah,2023,15.0,88.584,32.4,False,89.994,1
1489,NOR,McLaren,Jeddah,2023,10.75,88.584,32.4,False,90.447,1
1490,SAR,Williams,Jeddah,2023,19.5,88.584,32.4,False,128.51,1
1491,VER,Red Bull,Australia,2023,4.13,77.014,20.9,True,76.732,1
1492,RUS,Mercedes,Australia,2023,8.5,77.014,20.9,True,76.968,1
1493,HAM,Mercedes,Australia,2023,4.06,77.014,20.9,True,77.104,1
1494,ALO,Aston Martin,Australia,2023,8.42,77.014,20.9,True,77.139,1
1495,SAI,Ferrari,Australia,2023,8.13,77.014,20.9,True,77.27,1
1496,STR,Aston Martin,Australia,2023,13.83,77.014,20.9,True,77.30799999999999,1
1497,LEC,Ferrari,Australia,2023,7.0,77.014,20.9,True,77.369,1
1498,ALB,Williams,Australia,2023,13.25,77.014,20.9,True,77.60900000000001,1
1499,GAS,Alpine,Australia,2023,14.8,77.014,20.9,True,77.574,1
1500,HUL,Haas,Australia,2023,10.91,77.014,20.9,True,77.412,1
1501,OCO,Alpine,Australia,2023,12.2,77.014,20.9,True,77.768,1
1502,TSU,Scuderia AlphaTauri,Australia,2023,11.0,77.014,20.9,True,78.099,1
1503,NOR,McLaren,Australia,2023,7.0,77.014,20.9,True,78.119,1
1504,MAG,Haas,Australia,2023,12.0,77.014,20.9,True,78.129,1
1505,PIA,McLaren,Australia,2023,10.5,77.014,20.9,True,78.517,1
1506,ZHO,Sauber,Australia,2023,16.67,77.014,20.9,True,78.53999999999999,1
1507,SAR,Williams,Australia,2023,18.0,77.014,20.9,True,78.557,1
1508,BOT,Sauber,Australia,2023,12.33,77.014,20.9,True,78.714,1
1510,LEC,Ferrari,Baku,2023,4.8,102.465,39.7,False,100.203,1
1511,VER,Red Bull,Baku,2023,4.43,102.465,39.7,False,100.39099999999999,1
1512,PER,Red Bull,Baku,2023,5.29,102.465,39.7,False,100.495,1
1513,SAI,Ferrari,Baku,2023,9.14,102.465,39.7,False,101.01599999999999,1
1514,HAM,Mercedes,Baku,2023,4.14,102.465,39.7,False,101.17699999999999,1
1515,ALO,Aston Martin,Baku,2023,11.33,102.465,39.7,False,101.253,1
1516,NOR,McLaren,Baku,2023,8.5,102.465,39.7,False,101.281,1
1517,TSU,Scuderia AlphaTauri,Baku,2023,7.67,102.465,39.7,False,101.569,1
1518,STR,Aston Martin,Baku,2023,13.0,102.465,39.7,False,101.576,1
1519,PIA,McLaren,Baku,2023,10.0,102.465,39.7,False,101.61099999999999,1
1520,RUS,Mercedes,Baku,2023,11.75,102.465,39.7,False,101.654,1
1521,OCO,Alpine,Baku,2023,11.6,102.465,39.7,False,101.798,1
1522,ALB,Williams,Baku,2023,13.33,102.465,39.7,False,101.818,1
1523,BOT,Sauber,Baku,2023,7.43,102.465,39.7,False,102.259,1
1524,SAR,Williams,Baku,2023,14.0,102.465,39.7,False,102.24199999999999,1
1525,ZHO,Sauber,Baku,2023,14.5,102.465,39.7,False,102.642,1
1526,HUL,Haas,Baku,2023,14.8,102.465,39.7,False,102.755,1
1527,MAG,Haas,Baku,2023,15.5,102.465,39.7,False,103.417,1
1528,GAS,Alpine,Baku,2023,12.8,102.465,39.7,False,104.85300000000001,1
1529,PER,Red Bull,Miami,2023,3.0,88.051,44.9,False,86.84100000000001,1
1530,ALO,Aston Martin,Miami,2023,9.33,88.051,44.9,False,87.09700000000001,1
1531,SAI,Ferrari,Miami,2023,2.67,88.051,44.9,False,87.148,1
1532,MAG,Haas,Miami,2023,12.67,88.051,44.9,False,87.673,1
1533,GAS,Alpine,Miami,2023,8.0,88.051,44.9,False,87.612,1
1534,RUS,Mercedes,Miami,2023,8.33,88.051,44.9,False,87.743,1
1535,LEC,Ferrari,Miami,2023,3.33,88.051,44.9,False,86.964,1
1536,OCO,Alpine,Miami,2023,13.67,88.051,44.9,False,87.444,1
1537,VER,Red Bull,Miami,2023,4.33,88.051,44.9,False,86.814,1
1538,BOT,Sauber,Miami,2023,10.33,88.051,44.9,False,87.564,1
1539,ALB,Williams,Miami,2023,14.33,88.051,44.9,False,87.795,1
1540,HUL,Haas,Miami,2023,10.5,88.051,44.9,False,87.90299999999999,1
1541,HAM,Mercedes,Miami,2023,9.0,88.051,44.9,False,87.846,1
1542,ZHO,Sauber,Miami,2023,16.67,88.051,44.9,False,88.09100000000001,1
1543,NOR,McLaren,Miami,2023,5.0,88.051,44.9,False,88.394,1
1544,TSU,Scuderia AlphaTauri,Miami,2023,12.0,88.051,44.9,False,88.429,1
1545,STR,Aston Martin,Miami,2023,13.0,88.051,44.9,False,88.476,1
1546,PIA,McLaren,Miami,2023,12.5,88.051,44.9,False,88.48400000000001,1
1547,SAR,Williams,Miami,2023,18.5,88.051,44.9,False,88.577,1
1548,VER,Red Bull,Monaco,2023,7.78,71.266,48.9,False,71.365,1
1549,ALO,Aston Martin,Monaco,2023,8.1,71.266,48.9,False,71.449,1
1550,LEC,Ferrari,Monaco,2023,6.33,71.266,48.9,False,71.471,1
1551,OCO,Alpine,Monaco,2023,9.33,71.266,48.9,False,71.553,1
1552,SAI,Ferrari,Monaco,2023,6.89,71.266,48.9,False,71.63,1
1553,HAM,Mercedes,Monaco,2023,5.47,71.266,48.9,False,71.725,1
1554,GAS,Alpine,Monaco,2023,9.67,71.266,48.9,False,71.93299999999999,1
1555,RUS,Mercedes,Monaco,2023,10.6,71.266,48.9,False,71.964,1
1556,TSU,Scuderia AlphaTauri,Monaco,2023,11.0,71.266,48.9,False,72.082,1
1557,NOR,McLaren,Monaco,2023,7.2,71.266,48.9,False,72.254,1
1558,PIA,McLaren,Monaco,2023,6.5,71.266,48.9,False,72.395,1
1559,ALB,Williams,Monaco,2023,12.0,71.266,48.9,False,72.527,1
1560,STR,Aston Martin,Monaco,2023,15.57,71.266,48.9,False,72.623,1
1561,BOT,Sauber,Monaco,2023,10.0,71.266,48.9,False,72.625,1
1562,SAR,Williams,Monaco,2023,15.5,71.266,48.9,False,73.113,1
1563,MAG,Haas,Monaco,2023,13.63,71.266,48.9,False,73.27,1
1564,HUL,Haas,Monaco,2023,11.64,71.266,48.9,False,73.279,1
1565,ZHO,Sauber,Monaco,2023,19.0,71.266,48.9,False,73.523,1
1566,PER,Red Bull,Monaco,2023,11.17,71.266,48.9,False,73.85,1
1567,VER,Red Bull,Spain,2023,3.4,72.256,23.8,False,72.272,1
1568,SAI,Ferrari,Spain,2023,7.0,72.256,23.8,False,72.734,1
1569,NOR,McLaren,Spain,2023,7.0,72.256,23.8,False,72.776,1
1570,GAS,Alpine,Spain,2023,10.14,72.256,23.8,False,72.816,1
1571,HAM,Mercedes,Spain,2023,4.33,72.256,23.8,False,72.818,1
1572,STR,Aston Martin,Spain,2023,13.0,72.256,23.8,False,72.994,1
1573,OCO,Alpine,Spain,2023,9.86,72.256,23.8,False,73.001,1
1574,HUL,Haas,Spain,2023,13.45,72.256,23.8,False,73.229,1
1575,ALO,Aston Martin,Spain,2023,7.29,72.256,23.8,False,73.098,1
1576,PIA,McLaren,Spain,2023,9.0,72.256,23.8,False,73.059,1
1577,PER,Red Bull,Spain,2023,10.0,72.256,23.8,False,73.334,1
1578,RUS,Mercedes,Spain,2023,12.0,72.256,23.8,False,73.326,1
1579,ZHO,Sauber,Spain,2023,14.33,72.256,23.8,False,73.521,1
1580,TSU,Scuderia AlphaTauri,Spain,2023,15.25,72.256,23.8,False,73.862,1
1581,BOT,Sauber,Spain,2023,6.42,72.256,23.8,False,73.977,1
1582,MAG,Haas,Spain,2023,12.44,72.256,23.8,False,74.042,1
1583,ALB,Williams,Spain,2023,14.6,72.256,23.8,False,74.063,1
1584,LEC,Ferrari,Spain,2023,8.14,72.256,23.8,False,74.07900000000001,1
1585,SAR,Williams,Spain,2023,19.5,72.256,23.8,False,74.699,1
1586,VER,Red Bull,Canada,2023,5.63,72.705,18.1,True,79.092,1
1587,HUL,Haas,Canada,2023,9.73,72.705,18.1,True,80.305,1
1588,ALO,Aston Martin,Canada,2023,6.37,72.705,18.1,True,79.776,1
1589,HAM,Mercedes,Canada,2023,2.47,72.705,18.1,True,80.426,1
1590,RUS,Mercedes,Canada,2023,7.75,72.705,18.1,True,80.098,1
1591,OCO,Alpine,Canada,2023,9.6,72.705,18.1,True,80.406,1
1592,NOR,McLaren,Canada,2023,8.0,72.705,18.1,True,79.34700000000001,1
1593,SAI,Ferrari,Canada,2023,11.25,72.705,18.1,True,79.856,1
1594,PIA,McLaren,Canada,2023,6.0,72.705,18.1,True,79.65899999999999,1
1595,ALB,Williams,Canada,2023,11.0,72.705,18.1,True,78.725,1
1596,LEC,Ferrari,Canada,2023,11.2,72.705,18.1,True,80.615,1
1597,PER,Red Bull,Canada,2023,12.27,72.705,18.1,True,80.959,1
1598,STR,Aston Martin,Canada,2023,15.33,72.705,18.1,True,81.48400000000001,1
1599,MAG,Haas,Canada,2023,14.38,72.705,18.1,True,81.678,1
1600,BOT,Sauber,Canada,2023,7.3,72.705,18.1,True,81.821,1
1601,TSU,Scuderia AlphaTauri,Canada,2023,15.67,72.705,18.1,True,82.746,1
1602,GAS,Alpine,Canada,2023,13.8,72.705,18.1,True,82.886,1
1603,SAR,Williams,Canada,2023,15.5,72.705,18.1,True,83.337,1
1604,ZHO,Sauber,Canada,2023,16.67,72.705,18.1,True,83.342,1
1605,VER,Red Bull,Austria,2023,2.92,65.288,43.5,False,64.391,1
1606,LEC,Ferrari,Austria,2023,7.56,65.288,43.5,False,64.439,1
1607,SAI,Ferrari,Austria,2023,9.0,65.288,43.5,False,64.581,1
1608,NOR,McLaren,Austria,2023,4.75,65.288,43.5,False,64.658,1
1609,HAM,Mercedes,Austria,2023,4.23,65.288,43.5,False,64.819,1
1610,STR,Aston Martin,Austria,2023,11.9,65.288,43.5,False,64.893,1
1611,ALO,Aston Martin,Austria,2023,14.08,65.288,43.5,False,64.911,1
1612,HUL,Haas,Austria,2023,8.75,65.288,43.5,False,65.09,1
1613,GAS,Alpine,Austria,2023,9.67,65.288,43.5,False,65.17,1
1614,ALB,Williams,Austria,2023,11.5,65.288,43.5,False,65.387,1
1615,RUS,Mercedes,Austria,2023,10.5,65.288,43.5,False,65.428,1
1616,OCO,Alpine,Austria,2023,11.22,65.288,43.5,False,65.453,1
1617,PIA,McLaren,Austria,2023,10.0,65.288,43.5,False,65.605,1
1618,BOT,Sauber,Austria,2023,6.69,65.288,43.5,False,65.68,1
1619,PER,Red Bull,Austria,2023,10.54,65.288,43.5,False,65.17699999999999,1
1620,TSU,Scuderia AlphaTauri,Austria,2023,12.8,65.288,43.5,False,65.784,1
1621,ZHO,Sauber,Austria,2023,16.67,65.288,43.5,False,65.818,1
1622,SAR,Williams,Austria,2023,18.5,65.288,43.5,False,65.94800000000001,1
1623,MAG,Haas,Austria,2023,12.5,65.288,43.5,False,65.971,1
1624,VER,Red Bull,Silverstone,2023,4.0,88.924,22.2,True,86.72,1
1625,NOR,McLaren,Silverstone,2023,5.57,88.924,22.2,True,86.961,1
1626,PIA,McLaren,Silverstone,2023,4.0,88.924,22.2,True,87.092,1
1627,LEC,Ferrari,Silverstone,2023,5.75,88.924,22.2,True,87.136,1
1628,SAI,Ferrari,Silverstone,2023,9.0,88.924,22.2,True,87.148,1
1629,RUS,Mercedes,Silverstone,2023,11.5,88.924,22.2,True,87.155,1
1630,HAM,Mercedes,Silverstone,2023,4.05,88.924,22.2,True,87.211,1
1631,ALB,Williams,Silverstone,2023,10.5,88.924,22.2,True,87.53,1
1632,ALO,Aston Martin,Silverstone,2023,9.05,88.924,22.2,True,87.65899999999999,1
1633,GAS,Alpine,Silverstone,2023,11.0,88.924,22.2,True,87.689,1
1634,HUL,Haas,Silverstone,2023,9.31,88.924,22.2,True,88.896,1
1635,STR,Aston Martin,Silverstone,2023,13.11,88.924,22.2,True,88.935,1
1636,OCO,Alpine,Silverstone,2023,11.88,88.924,22.2,True,88.956,1
1637,SAR,Williams,Silverstone,2023,13.0,88.924,22.2,True,89.031,1
1638,BOT,Sauber,Silverstone,2023,8.31,88.924,22.2,True,89.798,1
1639,PER,Red Bull,Silverstone,2023,12.31,88.924,22.2,True,89.968,1
1640,TSU,Scuderia AlphaTauri,Silverstone,2023,14.5,88.924,22.2,True,90.025,1
1641,ZHO,Sauber,Silverstone,2023,13.33,88.924,22.2,True,90.123,1
1642,MAG,Haas,Silverstone,2023,14.4,88.924,22.2,True,92.378,1
1643,HAM,Mercedes,Hungary,2023,3.5,76.498,45.7,False,76.60900000000001,1
1644,VER,Red Bull,Hungary,2023,5.1,76.498,45.7,False,76.612,1
1645,NOR,McLaren,Hungary,2023,4.83,76.498,45.7,False,76.694,1
1646,PIA,McLaren,Hungary,2023,3.0,76.498,45.7,False,76.905,1
1647,ZHO,Sauber,Hungary,2023,11.67,76.498,45.7,False,76.971,1
1648,LEC,Ferrari,Hungary,2023,6.86,76.498,45.7,False,76.992,1
1649,BOT,Sauber,Hungary,2023,6.08,76.498,45.7,False,77.03399999999999,1
1650,ALO,Aston Martin,Hungary,2023,7.29,76.498,45.7,False,77.035,1
1651,PER,Red Bull,Hungary,2023,11.57,76.498,45.7,False,77.045,1
1652,HUL,Haas,Hungary,2023,10.73,76.498,45.7,False,77.186,1
1653,SAI,Ferrari,Hungary,2023,8.1,76.498,45.7,False,77.703,1
1654,OCO,Alpine,Hungary,2023,12.29,76.498,45.7,False,77.84100000000001,1
1655,RIC,Scuderia AlphaTauri,Hungary,2023,10.71,76.498,45.7,False,78.002,1
1656,STR,Aston Martin,Hungary,2023,13.25,76.498,45.7,False,78.144,1
1657,GAS,Alpine,Hungary,2023,11.71,76.498,45.7,False,78.217,1
1658,ALB,Williams,Hungary,2023,14.2,76.498,45.7,False,78.917,1
1659,TSU,Scuderia AlphaTauri,Hungary,2023,14.75,76.498,45.7,False,78.919,1
1660,RUS,Mercedes,Hungary,2023,13.33,76.498,45.7,False,79.027,1
1661,MAG,Haas,Hungary,2023,15.67,76.498,45.7,False,79.206,1
1662,SAR,Williams,Hungary,2023,17.0,76.498,45.7,False,79.248,1
1663,VER,Red Bull,Spa-Francorchamps,2023,7.2,106.075,21.6,True,106.168,1
1664,LEC,Ferrari,Spa-Francorchamps,2023,7.43,106.075,21.6,True,106.988,1
1665,PER,Red Bull,Spa-Francorchamps,2023,6.38,106.075,21.6,True,107.045,1
1666,HAM,Mercedes,Spa-Francorchamps,2023,4.0,106.075,21.6,True,107.087,1
1667,SAI,Ferrari,Spa-Francorchamps,2023,10.1,106.075,21.6,True,107.152,1
1668,PIA,McLaren,Spa-Francorchamps,2023,5.0,106.075,21.6,True,107.36500000000001,1
1669,NOR,McLaren,Spa-Francorchamps,2023,10.67,106.075,21.6,True,107.669,1
1670,RUS,Mercedes,Spa-Francorchamps,2023,8.33,106.075,21.6,True,107.805,1
1671,ALO,Aston Martin,Spa-Francorchamps,2023,9.63,106.075,21.6,True,107.843,1
1672,STR,Aston Martin,Spa-Francorchamps,2023,13.63,106.075,21.6,True,108.84100000000001,1
1673,TSU,Scuderia AlphaTauri,Spa-Francorchamps,2023,16.75,106.075,21.6,True,113.148,1
1674,GAS,Alpine,Spa-Francorchamps,2023,10.43,106.075,21.6,True,113.67099999999999,1
1675,MAG,Haas,Spa-Francorchamps,2023,12.56,106.075,21.6,True,114.16,1
1676,BOT,Sauber,Spa-Francorchamps,2023,9.67,106.075,21.6,True,114.694,1
1677,OCO,Alpine,Spa-Francorchamps,2023,10.25,106.075,21.6,True,116.372,1
1678,ALB,Williams,Spa-Francorchamps,2023,10.6,106.075,21.6,True,120.314,1
1679,ZHO,Sauber,Spa-Francorchamps,2023,18.0,106.075,21.6,True,120.832,1
1680,SAR,Williams,Spa-Francorchamps,2023,18.0,106.075,21.6,True,121.535,1
1681,RIC,Scuderia AlphaTauri,Spa-Francorchamps,2023,10.29,106.075,21.6,True,122.159,1
1682,HUL,Haas,Spa-Francorchamps,2023,12.73,106.075,21.6,True,123.166,1
1683,VER,Red Bull,Zandvoort,2023,1.0,76.69,19.9,True,70.56700000000001,1
1684,NOR,McLaren,Zandvoort,2023,7.33,76.69,19.9,True,71.104,1
1685,RUS,Mercedes,Zandvoort,2023,6.67,76.69,19.9,True,71.294,1
1686,ALB,Williams,Zandvoort,2023,9.5,76.69,19.9,True,71.419,1
1687,ALO,Aston Martin,Zandvoort,2023,9.0,76.69,19.9,True,71.506,1
1688,SAI,Ferrari,Zandvoort,2023,5.0,76.69,19.9,True,71.754,1
1689,PER,Red Bull,Zandvoort,2023,10.67,76.69,19.9,True,71.88,1
1690,PIA,McLaren,Zandvoort,2023,8.0,76.69,19.9,True,71.938,1
1691,LEC,Ferrari,Zandvoort,2023,5.33,76.69,19.9,True,72.66499999999999,1
1692,SAR,Williams,Zandvoort,2023,10.0,76.69,19.9,True,76.748,1
1693,STR,Aston Martin,Zandvoort,2023,11.0,76.69,19.9,True,80.121,1
1694,GAS,Alpine,Zandvoort,2023,9.0,76.69,19.9,True,80.128,1
1695,HAM,Mercedes,Zandvoort,2023,6.33,76.69,19.9,True,80.151,1
1696,TSU,Scuderia AlphaTauri,Zandvoort,2023,13.33,76.69,19.9,True,80.23,1
1697,HUL,Haas,Zandvoort,2023,14.0,76.69,19.9,True,80.25,1
1698,ZHO,Sauber,Zandvoort,2023,14.5,76.69,19.9,True,82.06700000000001,1
1699,OCO,Alpine,Zandvoort,2023,12.0,76.69,19.9,True,82.11,1
1700,MAG,Haas,Zandvoort,2023,19.0,76.69,19.9,True,82.19200000000001,1
1701,BOT,Sauber,Zandvoort,2023,12.33,76.69,19.9,True,82.26,1
1702,SAI,Ferrari,Monza,2023,9.89,81.451,38.6,False,80.294,1
1703,VER,Red Bull,Monza,2023,8.78,81.451,38.6,False,80.307,1
1704,LEC,Ferrari,Monza,2023,6.33,81.451,38.6,False,80.361,1
1705,RUS,Mercedes,Monza,2023,10.6,81.451,38.6,False,80.67099999999999,1
1706,PER,Red Bull,Monza,2023,10.15,81.451,38.6,False,80.688,1
1707,ALB,Williams,Monza,2023,7.67,81.451,38.6,False,80.76,1
1708,PIA,McLaren,Monza,2023,7.0,81.451,38.6,False,80.785,1
1709,HAM,Mercedes,Monza,2023,4.65,81.451,38.6,False,80.82,1
1710,NOR,McLaren,Monza,2023,7.4,81.451,38.6,False,80.979,1
1711,ALO,Aston Martin,Monza,2023,9.35,81.451,38.6,False,81.417,1
1712,TSU,Scuderia AlphaTauri,Monza,2023,15.33,81.451,38.6,False,81.594,1
1713,HUL,Haas,Monza,2023,11.9,81.451,38.6,False,81.776,1
1714,BOT,Sauber,Monza,2023,8.45,81.451,38.6,False,81.94,1
1715,SAR,Williams,Monza,2023,15.0,81.451,38.6,False,81.93,1
1716,ZHO,Sauber,Monza,2023,12.5,81.451,38.6,False,82.39,1
1717,GAS,Alpine,Monza,2023,13.0,81.451,38.6,False,82.545,1
1718,OCO,Alpine,Monza,2023,12.71,81.451,38.6,False,82.548,1
1719,MAG,Haas,Monza,2023,13.38,81.451,38.6,False,82.592,1
1720,STR,Aston Martin,Monza,2023,10.0,81.451,38.6,False,82.86,1
1721,SAI,Ferrari,Singapore,2023,7.71,92.076,34.8,False,90.98400000000001,1
1722,RUS,Mercedes,Singapore,2023,13.33,92.076,34.8,False,91.056,1
1723,LEC,Ferrari,Singapore,2023,4.5,92.076,34.8,False,91.063,1
1724,NOR,McLaren,Singapore,2023,6.33,92.076,34.8,False,91.27,1
1725,HAM,Mercedes,Singapore,2023,2.93,92.076,34.8,False,91.485,1
1726,MAG,Haas,Singapore,2023,12.0,92.076,34.8,False,91.575,1
1727,ALO,Aston Martin,Singapore,2023,7.31,92.076,34.8,False,91.615,1
1728,OCO,Alpine,Singapore,2023,13.8,92.076,34.8,False,91.673,1
1729,HUL,Haas,Singapore,2023,10.5,92.076,34.8,False,91.80799999999999,1
1730,VER,Red Bull,Singapore,2023,5.57,92.076,34.8,False,92.173,1
1731,GAS,Alpine,Singapore,2023,11.25,92.076,34.8,False,92.274,1
1732,PER,Red Bull,Singapore,2023,12.09,92.076,34.8,False,92.09899999999999,1
1733,ALB,Williams,Singapore,2023,12.67,92.076,34.8,False,92.668,1
1734,TSU,Scuderia AlphaTauri,Singapore,2023,12.5,92.076,34.8,False,91.991,1
1735,BOT,Sauber,Singapore,2023,9.67,92.076,34.8,False,92.809,1
1736,PIA,McLaren,Singapore,2023,17.0,92.076,34.8,False,92.902,1
1737,SAR,Williams,Singapore,2023,18.0,92.076,34.8,False,93.25200000000001,1
1738,ZHO,Sauber,Singapore,2023,16.5,92.076,34.8,False,93.25800000000001,1
1739,STR,Aston Martin,Singapore,2023,17.0,92.076,34.8,False,93.39699999999999,1
1740,VER,Red Bull,Suzuka,2023,4.38,89.285,38.9,False,88.877,1
1741,PIA,McLaren,Suzuka,2023,4.0,89.285,38.9,False,89.458,1
1742,NOR,McLaren,Suzuka,2023,6.0,89.285,38.9,False,89.493,1
1743,LEC,Ferrari,Suzuka,2023,5.2,89.285,38.9,False,89.542,1
1744,PER,Red Bull,Suzuka,2023,8.5,89.285,38.9,False,89.65,1
1745,SAI,Ferrari,Suzuka,2023,9.5,89.285,38.9,False,89.85,1
1746,HAM,Mercedes,Suzuka,2023,4.14,89.285,38.9,False,89.908,1
1747,RUS,Mercedes,Suzuka,2023,10.75,89.285,38.9,False,90.219,1
1748,TSU,Scuderia AlphaTauri,Suzuka,2023,10.67,89.285,38.9,False,90.20400000000001,1
1749,ALO,Aston Martin,Suzuka,2023,10.33,89.285,38.9,False,90.465,1
1750,GAS,Alpine,Suzuka,2023,13.17,89.285,38.9,False,90.509,1
1751,ALB,Williams,Suzuka,2023,12.25,89.285,38.9,False,90.537,1
1752,OCO,Alpine,Suzuka,2023,11.67,89.285,38.9,False,90.586,1
1753,MAG,Haas,Suzuka,2023,14.63,89.285,38.9,False,90.66499999999999,1
1754,BOT,Sauber,Suzuka,2023,8.2,89.285,38.9,False,91.049,1
1755,STR,Aston Martin,Suzuka,2023,15.33,89.285,38.9,False,91.181,1
1756,HUL,Haas,Suzuka,2023,12.55,89.285,38.9,False,91.299,1
1757,ZHO,Sauber,Suzuka,2023,17.67,89.285,38.9,False,91.398,1
1759,VER,Red Bull,Qatar,2023,4.0,85.297,34.8,False,83.77799999999999,1
1760,RUS,Mercedes,Qatar,2023,8.5,85.297,34.8,False,84.219,1
1761,HAM,Mercedes,Qatar,2023,2.0,85.297,34.8,False,84.305,1
1762,ALO,Aston Martin,Qatar,2023,3.5,85.297,34.8,False,84.369,1
1763,LEC,Ferrari,Qatar,2023,9.0,85.297,34.8,False,84.424,1
1764,PIA,McLaren,Qatar,2023,6.0,85.297,34.8,False,84.53999999999999,1
1765,GAS,Alpine,Qatar,2023,4.5,85.297,34.8,False,84.553,1
1766,OCO,Alpine,Qatar,2023,8.5,85.297,34.8,False,84.763,1
1767,BOT,Sauber,Qatar,2023,7.5,85.297,34.8,False,85.05799999999999,1
1768,NOR,McLaren,Qatar,2023,7.0,85.297,34.8,False,84.685,1
1769,TSU,Scuderia AlphaTauri,Qatar,2023,9.5,85.297,34.8,False,85.301,1
1770,SAI,Ferrari,Qatar,2023,8.5,85.297,34.8,False,85.328,1
1771,PER,Red Bull,Qatar,2023,15.5,85.297,34.8,False,85.462,1
1772,ALB,Williams,Qatar,2023,13.0,85.297,34.8,False,85.707,1
1773,HUL,Haas,Qatar,2023,14.0,85.297,34.8,False,85.783,1
1774,SAR,Williams,Qatar,2023,15.0,85.297,34.8,False,86.21000000000001,1
1775,STR,Aston Martin,Qatar,2023,14.0,85.297,34.8,False,86.345,1
1776,MAG,Haas,Qatar,2023,18.0,85.297,34.8,False,87.04599999999999,1
1777,ZHO,Sauber,Qatar,2023,19.0,85.297,34.8,False,87.432,1
1778,LEC,Ferrari,Austin,2023,6.0,95.585,42.6,False,94.723,1
1779,NOR,McLaren,Austin,2023,5.75,95.585,42.6,False,94.85300000000001,1
1780,HAM,Mercedes,Austin,2023,2.45,95.585,42.6,False,94.862,1
1781,SAI,Ferrari,Austin,2023,8.13,95.585,42.6,False,94.945,1
1782,RUS,Mercedes,Austin,2023,11.75,95.585,42.6,False,95.07900000000001,1
1783,VER,Red Bull,Austin,2023,7.25,95.585,42.6,False,95.00800000000001,1
1784,GAS,Alpine,Austin,2023,11.0,95.585,42.6,False,95.089,1
1785,OCO,Alpine,Austin,2023,12.17,95.585,42.6,False,95.154,1
1786,PER,Red Bull,Austin,2023,9.91,95.585,42.6,False,95.173,1
1787,PIA,McLaren,Austin,2023,10.0,95.585,42.6,False,95.467,1
1788,TSU,Scuderia AlphaTauri,Austin,2023,13.33,95.585,42.6,False,95.697,1
1789,ZHO,Sauber,Austin,2023,15.0,95.585,42.6,False,95.69800000000001,1
1790,BOT,Sauber,Austin,2023,7.2,95.585,42.6,False,95.858,1
1791,MAG,Haas,Austin,2023,13.71,95.585,42.6,False,95.88,1
1792,RIC,Scuderia AlphaTauri,Austin,2023,8.27,95.585,42.6,False,95.97399999999999,1
1793,HUL,Haas,Austin,2023,10.0,95.585,42.6,False,96.235,1
1794,ALO,Aston Martin,Austin,2023,11.3,95.585,42.6,False,96.268,1
1795,ALB,Williams,Austin,2023,9.67,95.585,42.6,False,96.315,1
1796,STR,Aston Martin,Austin,2023,13.67,95.585,42.6,False,96.589,1
1797,SAR,Williams,Austin,2023,16.0,95.585,42.6,False,96.827,1
1798,LEC,Ferrari,Mexico,2023,5.2,78.306,47.3,False,77.166,1
1799,SAI,Ferrari,Mexico,2023,7.13,78.306,47.3,False,77.233,1
1800,VER,Red Bull,Mexico,2023,3.25,78.306,47.3,False,77.263,1
1801,RIC,Scuderia AlphaTauri,Mexico,2023,7.63,78.306,47.3,False,77.382,1
1802,PER,Red Bull,Mexico,2023,8.38,78.306,47.3,False,77.423,1
1803,HAM,Mercedes,Mexico,2023,2.88,78.306,47.3,False,77.45400000000001,1
1804,PIA,McLaren,Mexico,2023,7.0,78.306,47.3,False,77.623,1
1805,RUS,Mercedes,Mexico,2023,11.25,78.306,47.3,False,77.673,1
1806,BOT,Sauber,Mexico,2023,5.63,78.306,47.3,False,78.01599999999999,1
1807,ZHO,Sauber,Mexico,2023,11.0,78.306,47.3,False,78.05,1
1808,GAS,Alpine,Mexico,2023,13.33,78.306,47.3,False,78.521,1
1809,HUL,Haas,Mexico,2023,8.83,78.306,47.3,False,78.524,1
1810,ALO,Aston Martin,Mexico,2023,13.29,78.306,47.3,False,78.738,1
1811,ALB,Williams,Mexico,2023,12.0,78.306,47.3,False,78.828,1
1812,TSU,Scuderia AlphaTauri,Mexico,2023,16.0,78.306,47.3,False,78.89,1
1813,OCO,Alpine,Mexico,2023,13.5,78.306,47.3,False,79.08,1
