,driver,track,year,avg_grid_pos_track,track_avg_lap_time,temperature,rain,target_time,years_since_reg_change
0,HAM,Australia,2018,4.06,77.014,32.0,False,81.164,1
1,VER,Australia,2018,4.13,77.014,32.0,False,81.879,1
2,RIC,Australia,2018,10.0,77.014,32.0,False,82.152,1
3,MAG,Australia,2018,12.0,77.014,32.0,False,83.187,1
4,HUL,Australia,2018,10.91,77.014,32.0,False,83.532,1
5,SAI,Australia,2018,8.13,77.014,32.0,False,83.061,1
6,BOT,Australia,2018,12.33,77.014,32.0,False,82.089,1
7,ALO,Australia,2018,8.42,77.014,32.0,False,83.59700000000001,1
8,PER,Australia,2018,12.5,77.014,32.0,False,84.005,1
9,STR,Australia,2018,13.83,77.014,32.0,False,84.23,1
10,OCO,Australia,2018,12.2,77.014,32.0,False,84.503,1
11,LEC,Australia,2018,7.0,77.014,32.0,False,84.636,1
12,GAS,Australia,2018,14.8,77.014,32.0,False,85.295,1
13,BOT,Bahrain,2018,5.92,90.021,32.5,False,88.124,1
14,HAM,Bahrain,2018,3.94,90.021,32.5,False,88.22,1
15,RIC,Bahrain,2018,8.69,90.021,32.5,False,88.398,1
16,GAS,Bahrain,2018,11.25,90.021,32.5,False,89.32900000000001,1
17,MAG,Bahrain,2018,13.4,90.021,32.5,False,89.358,1
18,HUL,Bahrain,2018,11.25,90.021,32.5,False,89.187,1
19,OCO,Bahrain,2018,11.88,90.021,32.5,False,89.874,1
20,SAI,Bahrain,2018,8.64,90.021,32.5,False,89.80199999999999,1
21,PER,Bahrain,2018,9.21,90.021,32.5,False,90.156,1
22,ALO,Bahrain,2018,8.0,90.021,32.5,False,90.212,1
23,VER,Bahrain,2018,5.64,90.021,32.5,False,89.374,1
24,LEC,Bahrain,2018,5.75,90.021,32.5,False,91.42,1
25,STR,Bahrain,2018,13.56,90.021,32.5,False,91.503,1
26,BOT,China,2018,6.25,94.837,15.8,False,91.625,1
27,HAM,China,2018,5.5,94.837,15.8,False,91.675,1
28,VER,China,2018,8.17,94.837,15.8,False,91.79599999999999,1
29,RIC,China,2018,7.22,94.837,15.8,False,91.94800000000001,1
30,HUL,China,2018,11.0,94.837,15.8,False,92.494,1
31,PER,China,2018,10.0,94.837,15.8,False,92.75800000000001,1
32,SAI,China,2018,10.5,94.837,15.8,False,92.819,1
33,MAG,China,2018,13.5,94.837,15.8,False,92.98599999999999,1
34,OCO,China,2018,14.0,94.837,15.8,False,93.057,1
35,ALO,China,2018,6.31,94.837,15.8,False,93.232,1
36,GAS,China,2018,12.67,94.837,15.8,False,94.101,1
37,STR,China,2018,13.75,94.837,15.8,False,94.285,1
38,LEC,China,2018,9.67,94.837,15.8,False,94.45400000000001,1
39,HAM,Baku,2018,4.14,102.465,26.6,False,101.67699999999999,1
40,BOT,Baku,2018,7.43,102.465,26.6,False,101.837,1
41,RIC,Baku,2018,8.5,102.465,26.6,False,101.911,1
42,VER,Baku,2018,4.43,102.465,26.6,False,101.994,1
43,OCO,Baku,2018,11.6,102.465,26.6,False,102.523,1
44,PER,Baku,2018,5.29,102.465,26.6,False,102.547,1
45,HUL,Baku,2018,14.8,102.465,26.6,False,103.066,1
46,SAI,Baku,2018,9.14,102.465,26.6,False,103.351,1
47,STR,Baku,2018,13.0,102.465,26.6,False,103.58500000000001,1
48,ALO,Baku,2018,11.33,102.465,26.6,False,104.00999999999999,1
49,LEC,Baku,2018,4.8,102.465,26.6,False,103.75200000000001,1
50,MAG,Baku,2018,15.5,102.465,26.6,False,103.674,1
51,GAS,Baku,2018,12.8,102.465,26.6,False,104.49600000000001,1
52,HAM,Spain,2018,4.33,72.256,27.8,True,76.173,1
53,BOT,Spain,2018,6.42,72.256,27.8,True,76.213,1
54,VER,Spain,2018,3.4,72.256,27.8,True,76.816,1
55,RIC,Spain,2018,9.5,72.256,27.8,True,76.818,1
56,MAG,Spain,2018,12.44,72.256,27.8,True,77.618,1
57,ALO,Spain,2018,7.29,72.256,27.8,True,77.721,1
58,SAI,Spain,2018,7.0,72.256,27.8,True,77.78999999999999,1
59,GAS,Spain,2018,10.14,72.256,27.8,True,78.463,1
60,OCO,Spain,2018,9.86,72.256,27.8,True,78.696,1
61,LEC,Spain,2018,8.14,72.256,27.8,True,78.661,1
62,PER,Spain,2018,10.0,72.256,27.8,True,78.74,1
63,HUL,Spain,2018,13.45,72.256,27.8,True,78.923,1
64,STR,Spain,2018,13.0,72.256,27.8,True,80.225,1
65,RIC,Monaco,2018,7.73,71.266,49.6,False,70.81,1
66,HAM,Monaco,2018,5.47,71.266,49.6,False,71.232,1
67,BOT,Monaco,2018,10.0,71.266,49.6,False,71.441,1
68,OCO,Monaco,2018,9.33,71.266,49.6,False,72.061,1
69,ALO,Monaco,2018,8.1,71.266,49.6,False,72.11,1
70,SAI,Monaco,2018,6.89,71.266,49.6,False,72.13,1
71,PER,Monaco,2018,11.17,71.266,49.6,False,72.154,1
72,GAS,Monaco,2018,9.67,71.266,49.6,False,72.221,1
73,HUL,Monaco,2018,11.64,71.266,49.6,False,72.411,1
74,LEC,Monaco,2018,6.33,71.266,49.6,False,72.714,1
75,STR,Monaco,2018,15.57,71.266,49.6,False,73.32300000000001,1
76,MAG,Monaco,2018,13.63,71.266,49.6,False,73.393,1
77,BOT,Canada,2018,7.3,72.705,44.0,False,70.857,1
78,VER,Canada,2018,5.63,72.705,44.0,False,70.937,1
79,HAM,Canada,2018,2.47,72.705,44.0,False,70.996,1
80,RIC,Canada,2018,7.4,72.705,44.0,False,71.116,1
81,HUL,Canada,2018,9.73,72.705,44.0,False,71.916,1
82,OCO,Canada,2018,9.6,72.705,44.0,False,72.084,1
83,SAI,Canada,2018,11.25,72.705,44.0,False,72.097,1
84,PER,Canada,2018,12.27,72.705,44.0,False,72.395,1
85,MAG,Canada,2018,14.38,72.705,44.0,False,72.606,1
86,LEC,Canada,2018,11.2,72.705,44.0,False,72.661,1
87,ALO,Canada,2018,6.37,72.705,44.0,False,72.856,1
88,GAS,Canada,2018,13.8,72.705,44.0,False,73.047,1
89,STR,Canada,2018,15.33,72.705,44.0,False,73.59,1
90,HAM,France,2018,2.0,92.6,30.2,True,90.029,1
91,BOT,France,2018,4.5,92.6,30.2,True,90.14699999999999,1
92,VER,France,2018,2.75,92.6,30.2,True,90.705,1
93,RIC,France,2018,8.0,92.6,30.2,True,90.895,1
94,SAI,France,2018,9.25,92.6,30.2,True,92.01599999999999,1
95,LEC,France,2018,4.75,92.6,30.2,True,92.055,1
96,MAG,France,2018,14.67,92.6,30.2,True,91.51,1
97,OCO,France,2018,10.67,92.6,30.2,True,92.075,1
98,HUL,France,2018,12.5,92.6,30.2,True,92.11500000000001,1
99,PER,France,2018,8.5,92.6,30.2,True,92.45400000000001,1
100,GAS,France,2018,10.75,92.6,30.2,True,92.447,1
101,ALO,France,2018,10.67,92.6,30.2,True,92.976,1
102,STR,France,2018,17.5,92.6,30.2,True,93.729,1
103,BOT,Austria,2018,6.69,65.288,34.0,False,63.13,1
104,HAM,Austria,2018,4.23,65.288,34.0,False,63.149,1
105,VER,Austria,2018,2.92,65.288,34.0,False,63.84,1
106,RIC,Austria,2018,9.75,65.288,34.0,False,63.996,1
107,MAG,Austria,2018,12.5,65.288,34.0,False,64.051,1
108,SAI,Austria,2018,9.0,65.288,34.0,False,64.561,1
109,HUL,Austria,2018,8.75,65.288,34.0,False,64.676,1
110,OCO,Austria,2018,11.22,65.288,34.0,False,64.845,1
111,GAS,Austria,2018,9.67,65.288,34.0,False,64.874,1
112,LEC,Austria,2018,7.56,65.288,34.0,False,64.967,1
113,ALO,Austria,2018,14.08,65.288,34.0,False,64.965,1
114,STR,Austria,2018,11.9,65.288,34.0,False,65.264,1
115,PER,Austria,2018,10.54,65.288,34.0,False,65.279,1
116,HAM,Silverstone,2018,4.05,88.924,51.0,False,85.892,1
117,BOT,Silverstone,2018,8.31,88.924,51.0,False,86.217,1
118,VER,Silverstone,2018,4.0,88.924,51.0,False,86.602,1
119,RIC,Silverstone,2018,10.21,88.924,51.0,False,87.099,1
120,MAG,Silverstone,2018,14.4,88.924,51.0,False,87.244,1
121,LEC,Silverstone,2018,5.75,88.924,51.0,False,87.78999999999999,1
122,OCO,Silverstone,2018,11.88,88.924,51.0,False,87.843,1
123,HUL,Silverstone,2018,9.31,88.924,51.0,False,87.901,1
124,PER,Silverstone,2018,12.31,88.924,51.0,False,87.928,1
125,ALO,Silverstone,2018,9.05,88.924,51.0,False,88.139,1
126,GAS,Silverstone,2018,11.0,88.924,51.0,False,88.343,1
127,SAI,Silverstone,2018,9.0,88.924,51.0,False,88.456,1
129,BOT,Hockenheim,2018,3.5,72.905,30.2,False,71.416,1
130,VER,Hockenheim,2018,3.33,72.905,30.2,False,71.822,1
131,MAG,Hockenheim,2018,9.25,72.905,30.2,False,72.2,1
132,HUL,Hockenheim,2018,7.83,72.905,30.2,False,72.56,1
133,SAI,Hockenheim,2018,10.0,72.905,30.2,False,72.69200000000001,1
134,LEC,Hockenheim,2018,9.5,72.905,30.2,False,72.717,1
135,PER,Hockenheim,2018,10.8,72.905,30.2,False,72.774,1
136,ALO,Hockenheim,2018,7.55,72.905,30.2,False,73.614,1
137,HAM,Hockenheim,2018,7.29,72.905,30.2,False,73.012,1
138,RIC,Hockenheim,2018,10.2,72.905,30.2,False,73.318,1
139,OCO,Hockenheim,2018,15.0,72.905,30.2,False,73.72,1
140,GAS,Hockenheim,2018,12.0,72.905,30.2,False,73.749,1
141,STR,Hockenheim,2018,16.0,72.905,30.2,False,74.206,1
142,HAM,Hungary,2018,3.5,76.498,31.8,True,77.419,1
143,BOT,Hungary,2018,6.08,76.498,31.8,True,77.123,1
144,SAI,Hungary,2018,8.1,76.498,31.8,True,77.82900000000001,1
145,GAS,Hungary,2018,11.71,76.498,31.8,True,78.577,1
146,VER,Hungary,2018,5.1,76.498,31.8,True,76.94,1
147,MAG,Hungary,2018,15.67,76.498,31.8,True,78.314,1
148,ALO,Hungary,2018,7.29,76.498,31.8,True,78.208,1
149,RIC,Hungary,2018,10.71,76.498,31.8,True,78.53999999999999,1
150,HUL,Hungary,2018,10.73,76.498,31.8,True,77.905,1
151,STR,Hungary,2018,13.25,76.498,31.8,True,78.56,1
152,LEC,Hungary,2018,6.86,76.498,31.8,True,78.81700000000001,1
153,OCO,Hungary,2018,12.29,76.498,31.8,True,79.142,1
154,PER,Hungary,2018,11.57,76.498,31.8,True,79.2,1
155,HAM,Spa-Francorchamps,2018,4.0,106.075,28.1,False,101.553,1
156,OCO,Spa-Francorchamps,2018,10.25,106.075,28.1,False,103.30199999999999,1
157,PER,Spa-Francorchamps,2018,6.38,106.075,28.1,False,103.01400000000001,1
158,VER,Spa-Francorchamps,2018,7.2,106.075,28.1,False,102.554,1
159,RIC,Spa-Francorchamps,2018,10.29,106.075,28.1,False,103.126,1
160,MAG,Spa-Francorchamps,2018,12.56,106.075,28.1,False,103.32,1
161,BOT,Spa-Francorchamps,2018,9.67,106.075,28.1,False,102.191,1
162,GAS,Spa-Francorchamps,2018,10.43,106.075,28.1,False,103.844,1
163,LEC,Spa-Francorchamps,2018,7.43,106.075,28.1,False,103.654,1
164,HUL,Spa-Francorchamps,2018,12.73,106.075,28.1,False,104.14500000000001,1
165,SAI,Spa-Francorchamps,2018,10.1,106.075,28.1,False,104.489,1
166,ALO,Spa-Francorchamps,2018,9.63,106.075,28.1,False,104.917,1
167,STR,Spa-Francorchamps,2018,13.63,106.075,28.1,False,105.134,1
168,HAM,Monza,2018,4.65,81.451,28.1,False,79.294,1
169,BOT,Monza,2018,8.45,81.451,28.1,False,79.656,1
170,VER,Monza,2018,8.78,81.451,28.1,False,80.333,1
171,SAI,Monza,2018,9.89,81.451,28.1,False,81.041,1
172,OCO,Monza,2018,12.71,81.451,28.1,False,81.099,1
173,GAS,Monza,2018,13.0,81.451,28.1,False,81.35,1
174,STR,Monza,2018,10.0,81.451,28.1,False,81.494,1
175,MAG,Monza,2018,13.38,81.451,28.1,False,81.669,1
176,ALO,Monza,2018,9.35,81.451,28.1,False,81.85,1
177,HUL,Monza,2018,11.9,81.451,28.1,False,81.801,1
178,RIC,Monza,2018,10.92,81.451,28.1,False,81.28,1
179,PER,Monza,2018,10.15,81.451,28.1,False,81.888,1
180,LEC,Monza,2018,6.33,81.451,28.1,False,81.889,1
181,HAM,Singapore,2018,2.93,92.076,33.5,False,96.015,1
182,VER,Singapore,2018,5.57,92.076,33.5,False,96.334,1
183,BOT,Singapore,2018,9.67,92.076,33.5,False,96.702,1
184,RIC,Singapore,2018,9.9,92.076,33.5,False,96.99600000000001,1
185,PER,Singapore,2018,12.09,92.076,33.5,False,97.985,1
186,OCO,Singapore,2018,13.8,92.076,33.5,False,98.36500000000001,1
187,HUL,Singapore,2018,10.5,92.076,33.5,False,98.45,1
188,ALO,Singapore,2018,7.31,92.076,33.5,False,98.64099999999999,1
189,SAI,Singapore,2018,7.71,92.076,33.5,False,98.71600000000001,1
190,LEC,Singapore,2018,4.5,92.076,33.5,False,98.747,1
191,GAS,Singapore,2018,11.25,92.076,33.5,False,99.614,1
192,MAG,Singapore,2018,12.0,92.076,33.5,False,99.644,1
193,STR,Singapore,2018,17.0,92.076,33.5,False,101.334,1
194,BOT,Russia,2018,4.38,93.247,37.1,False,91.387,1
195,HAM,Russia,2018,3.25,93.247,37.1,False,91.532,1
196,MAG,Russia,2018,12.83,93.247,37.1,False,93.181,1
197,OCO,Russia,2018,8.0,93.247,37.1,False,93.413,1
198,LEC,Russia,2018,9.25,93.247,37.1,False,93.419,1
199,PER,Russia,2018,8.13,93.247,37.1,False,93.563,1
200,VER,Russia,2018,10.71,93.247,37.1,False,93.048,1
201,RIC,Russia,2018,8.0,93.247,37.1,False,93.247,1
202,GAS,Russia,2018,13.25,93.247,37.1,False,94.38300000000001,1
203,SAI,Russia,2018,9.86,93.247,37.1,False,94.626,1
204,HUL,Russia,2018,10.33,93.247,37.1,False,94.655,1
205,ALO,Russia,2018,12.83,93.247,37.1,False,95.50399999999999,1
206,STR,Russia,2018,11.6,93.247,37.1,False,96.437,1
207,HAM,Suzuka,2018,4.14,89.285,27.9,True,87.76,1
208,BOT,Suzuka,2018,8.2,89.285,27.9,True,87.987,1
209,VER,Suzuka,2018,4.38,89.285,27.9,True,88.849,1
210,GAS,Suzuka,2018,13.17,89.285,27.9,True,89.81,1
211,OCO,Suzuka,2018,11.67,89.285,27.9,True,89.538,1
212,PER,Suzuka,2018,8.5,89.285,27.9,True,89.56700000000001,1
213,LEC,Suzuka,2018,5.2,89.285,27.9,True,89.706,1
214,MAG,Suzuka,2018,14.63,89.285,27.9,True,90.219,1
215,SAI,Suzuka,2018,9.5,89.285,27.9,True,90.236,1
216,STR,Suzuka,2018,15.33,89.285,27.9,True,90.31700000000001,1
217,RIC,Suzuka,2018,11.36,89.285,27.9,True,89.806,1
218,HUL,Suzuka,2018,12.55,89.285,27.9,True,90.361,1
219,ALO,Suzuka,2018,10.33,89.285,27.9,True,90.57300000000001,1
220,HAM,Austin,2018,2.45,95.585,21.6,False,92.237,1
221,BOT,Austin,2018,7.2,95.585,21.6,False,92.616,1
222,RIC,Austin,2018,8.27,95.585,21.6,False,93.494,1
223,OCO,Austin,2018,12.17,95.585,21.6,False,94.14500000000001,1
224,HUL,Austin,2018,10.0,95.585,21.6,False,94.215,1
225,LEC,Austin,2018,6.0,95.585,21.6,False,94.255,1
226,PER,Austin,2018,9.91,95.585,21.6,False,94.525,1
227,SAI,Austin,2018,8.13,95.585,21.6,False,94.566,1
228,MAG,Austin,2018,13.71,95.585,21.6,False,94.732,1
229,GAS,Austin,2018,11.0,95.585,21.6,False,94.85,1
230,VER,Austin,2018,7.25,95.585,21.6,False,94.76599999999999,1
231,ALO,Austin,2018,11.3,95.585,21.6,False,95.294,1
232,STR,Austin,2018,13.67,95.585,21.6,False,95.47999999999999,1
233,RIC,Mexico,2018,7.63,78.306,25.5,False,74.759,1
234,VER,Mexico,2018,3.25,78.306,25.5,False,74.785,1
235,HAM,Mexico,2018,2.88,78.306,25.5,False,74.894,1
236,BOT,Mexico,2018,5.63,78.306,25.5,False,75.16,1
237,HUL,Mexico,2018,8.83,78.306,25.5,False,75.827,1
238,SAI,Mexico,2018,7.13,78.306,25.5,False,76.084,1
239,LEC,Mexico,2018,5.2,78.306,25.5,False,76.189,1
240,OCO,Mexico,2018,13.5,78.306,25.5,False,76.252,1
241,ALO,Mexico,2018,13.29,78.306,25.5,False,76.857,1
242,PER,Mexico,2018,8.38,78.306,25.5,False,76.242,1
243,GAS,Mexico,2018,13.33,78.306,25.5,False,76.828,1
244,MAG,Mexico,2018,16.0,78.306,25.5,False,77.599,1
245,STR,Mexico,2018,17.33,78.306,25.5,False,77.689,1
246,HAM,Brazil,2018,5.19,70.513,37.9,False,67.281,1
247,BOT,Brazil,2018,7.6,70.513,37.9,False,67.441,1
248,VER,Brazil,2018,3.63,70.513,37.9,False,67.778,1
249,RIC,Brazil,2018,12.75,70.513,37.9,False,67.78,1
250,LEC,Brazil,2018,6.8,70.513,37.9,False,68.33500000000001,1
251,GAS,Brazil,2018,11.0,70.513,37.9,False,68.616,1
252,MAG,Brazil,2018,11.0,70.513,37.9,False,68.474,1
253,PER,Brazil,2018,11.25,70.513,37.9,False,68.741,1
254,OCO,Brazil,2018,14.67,70.513,37.9,False,68.77,1
255,HUL,Brazil,2018,8.6,70.513,37.9,False,68.834,1
256,SAI,Brazil,2018,10.63,70.513,37.9,False,69.269,1
257,ALO,Brazil,2018,8.8,70.513,37.9,False,69.402,1
258,STR,Brazil,2018,14.0,70.513,37.9,False,69.441,1
259,HAM,Abu Dhabi,2018,2.67,84.216,33.1,False,94.794,1
260,BOT,Abu Dhabi,2018,9.27,84.216,33.1,False,94.956,1
261,RIC,Abu Dhabi,2018,10.62,84.216,33.1,False,95.40100000000001,1
262,VER,Abu Dhabi,2018,3.89,84.216,33.1,False,95.589,1
263,LEC,Abu Dhabi,2018,5.83,84.216,33.1,False,96.237,1
264,OCO,Abu Dhabi,2018,11.0,84.216,33.1,False,96.53999999999999,1
265,HUL,Abu Dhabi,2018,9.0,84.216,33.1,False,96.542,1
266,SAI,Abu Dhabi,2018,10.33,84.216,33.1,False,96.982,1
267,MAG,Abu Dhabi,2018,15.13,84.216,33.1,False,97.309,1
268,PER,Abu Dhabi,2018,9.15,84.216,33.1,False,97.255,1
269,ALO,Abu Dhabi,2018,9.69,84.216,33.1,False,97.743,1
270,GAS,Abu Dhabi,2018,13.29,84.216,33.1,False,98.166,1
271,STR,Abu Dhabi,2018,13.57,84.216,33.1,False,98.682,1
272,HAM,Australia,2019,4.06,77.014,40.2,False,80.486,2
273,BOT,Australia,2019,12.33,77.014,40.2,False,80.598,2
274,VER,Australia,2019,4.13,77.014,40.2,False,81.32,2
275,LEC,Australia,2019,7.0,77.014,40.2,False,81.44200000000001,2
276,MAG,Australia,2019,12.0,77.014,40.2,False,82.099,2
277,NOR,Australia,2019,7.0,77.014,40.2,False,82.304,2
278,PER,Australia,2019,12.5,77.014,40.2,False,82.532,2
279,HUL,Australia,2019,10.91,77.014,40.2,False,82.53999999999999,2
280,RIC,Australia,2019,10.0,77.014,40.2,False,82.57,2
281,ALB,Australia,2019,13.25,77.014,40.2,False,82.636,2
282,STR,Australia,2019,13.83,77.014,40.2,False,83.017,2
283,GAS,Australia,2019,14.8,77.014,40.2,False,83.02,2
284,SAI,Australia,2019,8.13,77.014,40.2,False,83.084,2
285,RUS,Australia,2019,8.5,77.014,40.2,False,84.36,2
286,LEC,Bahrain,2019,5.75,90.021,30.5,True,87.866,2
287,HAM,Bahrain,2019,3.94,90.021,30.5,True,88.19,2
288,BOT,Bahrain,2019,5.92,90.021,30.5,True,88.256,2
289,VER,Bahrain,2019,5.64,90.021,30.5,True,88.752,2
290,MAG,Bahrain,2019,13.4,90.021,30.5,True,88.757,2
291,SAI,Bahrain,2019,8.64,90.021,30.5,True,88.813,2
292,NOR,Bahrain,2019,10.71,90.021,30.5,True,89.043,2
293,RIC,Bahrain,2019,8.69,90.021,30.5,True,89.488,2
294,ALB,Bahrain,2019,11.67,90.021,30.5,True,89.513,2
295,GAS,Bahrain,2019,11.25,90.021,30.5,True,89.526,2
296,PER,Bahrain,2019,9.21,90.021,30.5,True,89.756,2
297,HUL,Bahrain,2019,11.25,90.021,30.5,True,90.03399999999999,2
298,STR,Bahrain,2019,13.56,90.021,30.5,True,90.217,2
299,RUS,Bahrain,2019,9.71,90.021,30.5,True,91.759,2
300,BOT,China,2019,6.25,94.837,36.9,False,91.547,2
301,HAM,China,2019,5.5,94.837,36.9,False,91.57,2
302,LEC,China,2019,9.67,94.837,36.9,False,91.865,2
303,VER,China,2019,8.17,94.837,36.9,False,92.089,2
304,GAS,China,2019,12.67,94.837,36.9,False,92.93,2
305,RIC,China,2019,7.22,94.837,36.9,False,92.958,2
306,HUL,China,2019,11.0,94.837,36.9,False,92.962,2
307,MAG,China,2019,13.5,94.837,36.9,False,93.15,2
308,PER,China,2019,10.0,94.837,36.9,False,93.299,2
309,SAI,China,2019,10.5,94.837,36.9,False,93.523,2
310,NOR,China,2019,9.5,94.837,36.9,False,93.967,2
311,STR,China,2019,13.75,94.837,36.9,False,94.292,2
312,RUS,China,2019,12.5,94.837,36.9,False,95.253,2
313,BOT,Baku,2019,7.43,102.465,37.8,False,100.495,2
314,HAM,Baku,2019,4.14,102.465,37.8,False,100.554,2
315,VER,Baku,2019,4.43,102.465,37.8,False,101.069,2
316,PER,Baku,2019,5.29,102.465,37.8,False,101.593,2
317,NOR,Baku,2019,8.5,102.465,37.8,False,101.886,2
318,LEC,Baku,2019,4.8,102.465,37.8,False,101.426,2
319,SAI,Baku,2019,9.14,102.465,37.8,False,101.936,2
320,RIC,Baku,2019,8.5,102.465,37.8,False,102.477,2
321,ALB,Baku,2019,13.33,102.465,37.8,False,102.154,2
322,MAG,Baku,2019,15.5,102.465,37.8,False,102.382,2
323,STR,Baku,2019,13.0,102.465,37.8,False,102.63,2
324,HUL,Baku,2019,14.8,102.465,37.8,False,103.42699999999999,2
325,RUS,Baku,2019,11.75,102.465,37.8,False,105.062,2
326,GAS,Baku,2019,12.8,102.465,37.8,False,101.33500000000001,2
327,BOT,Spain,2019,6.42,72.256,30.5,False,75.406,2
328,HAM,Spain,2019,4.33,72.256,30.5,False,76.038,2
329,VER,Spain,2019,3.4,72.256,30.5,False,76.357,2
330,LEC,Spain,2019,8.14,72.256,30.5,False,76.588,2
331,GAS,Spain,2019,10.14,72.256,30.5,False,76.708,2
332,MAG,Spain,2019,12.44,72.256,30.5,False,76.922,2
333,RIC,Spain,2019,9.5,72.256,30.5,False,77.299,2
334,NOR,Spain,2019,7.0,72.256,30.5,False,77.338,2
335,ALB,Spain,2019,14.6,72.256,30.5,False,77.445,2
336,SAI,Spain,2019,7.0,72.256,30.5,False,77.599,2
337,PER,Spain,2019,10.0,72.256,30.5,False,77.886,2
338,HUL,Spain,2019,13.45,72.256,30.5,False,78.404,2
339,STR,Spain,2019,13.0,72.256,30.5,False,78.471,2
340,RUS,Spain,2019,12.0,72.256,30.5,False,79.072,2
341,HAM,Monaco,2019,5.47,71.266,43.9,False,70.166,2
342,BOT,Monaco,2019,10.0,71.266,43.9,False,70.252,2
343,VER,Monaco,2019,7.78,71.266,43.9,False,70.618,2
344,GAS,Monaco,2019,9.67,71.266,43.9,False,71.041,2
345,MAG,Monaco,2019,13.63,71.266,43.9,False,71.109,2
346,RIC,Monaco,2019,7.73,71.266,43.9,False,71.218,2
347,SAI,Monaco,2019,6.89,71.266,43.9,False,71.417,2
348,ALB,Monaco,2019,12.0,71.266,43.9,False,71.429,2
349,HUL,Monaco,2019,11.64,71.266,43.9,False,71.67,2
350,NOR,Monaco,2019,7.2,71.266,43.9,False,71.724,2
351,LEC,Monaco,2019,6.33,71.266,43.9,False,72.149,2
352,PER,Monaco,2019,11.17,71.266,43.9,False,72.233,2
353,STR,Monaco,2019,15.57,71.266,43.9,False,72.846,2
354,RUS,Monaco,2019,10.6,71.266,43.9,False,73.477,2
355,HAM,Canada,2019,2.47,72.705,45.5,False,70.446,2
356,LEC,Canada,2019,11.2,72.705,45.5,False,70.92,2
357,RIC,Canada,2019,7.4,72.705,45.5,False,71.071,2
358,GAS,Canada,2019,13.8,72.705,45.5,False,71.07900000000001,2
359,BOT,Canada,2019,7.3,72.705,45.5,False,71.095,2
360,HUL,Canada,2019,9.73,72.705,45.5,False,71.324,2
361,NOR,Canada,2019,8.0,72.705,45.5,False,71.735,2
362,SAI,Canada,2019,11.25,72.705,45.5,False,71.572,2
363,MAG,Canada,2019,14.38,72.705,45.5,False,71.786,2
364,VER,Canada,2019,5.63,72.705,45.5,False,71.619,2
365,ALB,Canada,2019,11.0,72.705,45.5,False,72.02,2
366,PER,Canada,2019,12.27,72.705,45.5,False,72.197,2
367,STR,Canada,2019,15.33,72.705,45.5,False,72.266,2
368,RUS,Canada,2019,7.75,72.705,45.5,False,73.617,2
369,HAM,France,2019,2.0,92.6,53.5,False,88.319,2
370,BOT,France,2019,4.5,92.6,53.5,False,88.605,2
371,LEC,France,2019,4.75,92.6,53.5,False,88.965,2
372,VER,France,2019,2.75,92.6,53.5,False,89.40899999999999,2
373,NOR,France,2019,6.0,92.6,53.5,False,89.418,2
374,SAI,France,2019,9.25,92.6,53.5,False,89.52199999999999,2
375,RIC,France,2019,8.0,92.6,53.5,False,89.918,2
376,GAS,France,2019,10.75,92.6,53.5,False,90.184,2
377,ALB,France,2019,12.0,92.6,53.5,False,90.461,2
378,HUL,France,2019,12.5,92.6,53.5,False,90.544,2
379,PER,France,2019,8.5,92.6,53.5,False,90.738,2
380,MAG,France,2019,14.67,92.6,53.5,False,91.166,2
381,STR,France,2019,17.5,92.6,53.5,False,91.726,2
382,RUS,France,2019,13.33,92.6,53.5,False,92.789,2
383,LEC,Austria,2019,7.56,65.288,52.3,False,63.003,2
384,HAM,Austria,2019,4.23,65.288,52.3,False,63.262,2
385,VER,Austria,2019,2.92,65.288,52.3,False,63.439,2
386,BOT,Austria,2019,6.69,65.288,52.3,False,63.537,2
387,MAG,Austria,2019,12.5,65.288,52.3,False,64.072,2
388,NOR,Austria,2019,4.75,65.288,52.3,False,64.099,2
389,GAS,Austria,2019,9.67,65.288,52.3,False,63.988,2
390,HUL,Austria,2019,8.75,65.288,52.3,False,64.516,2
391,ALB,Austria,2019,11.5,65.288,52.3,False,64.665,2
392,RIC,Austria,2019,9.75,65.288,52.3,False,64.647,2
393,SAI,Austria,2019,9.0,65.288,52.3,False,64.453,2
394,PER,Austria,2019,10.54,65.288,52.3,False,64.789,2
395,STR,Austria,2019,11.9,65.288,52.3,False,64.832,2
396,RUS,Austria,2019,10.5,65.288,52.3,False,65.904,2
397,BOT,Silverstone,2019,8.31,88.924,29.4,False,85.093,2
398,HAM,Silverstone,2019,4.05,88.924,29.4,False,85.099,2
399,LEC,Silverstone,2019,5.75,88.924,29.4,False,85.172,2
400,VER,Silverstone,2019,4.0,88.924,29.4,False,85.276,2
401,GAS,Silverstone,2019,11.0,88.924,29.4,False,85.59,2
402,RIC,Silverstone,2019,10.21,88.924,29.4,False,86.182,2
403,NOR,Silverstone,2019,5.57,88.924,29.4,False,86.07900000000001,2
404,ALB,Silverstone,2019,10.5,88.924,29.4,False,86.345,2
405,HUL,Silverstone,2019,9.31,88.924,29.4,False,86.386,2
406,SAI,Silverstone,2019,9.0,88.924,29.4,False,86.203,2
407,PER,Silverstone,2019,12.31,88.924,29.4,False,86.649,2
408,MAG,Silverstone,2019,14.4,88.924,29.4,False,86.662,2
409,STR,Silverstone,2019,13.11,88.924,29.4,False,86.762,2
410,RUS,Silverstone,2019,11.5,88.924,29.4,False,87.789,2
